ASUS TUF Dash F15 FX516PM-HN080 WIN10,i7-11세대,8,512,1482680,2000,15.6,외장
ASUS 젠북 UX325EA-KG354T,i7-11세대,16,512,1349000,1140,13.3,내장
ASUS 비보북 플립 14 TP470EA-EC143T,i7-11세대,16,512,1198940,1500,14,내장
DELL 2in1 인스피론 14 5410 DN5410A-WH04KR,i7-11세대,8,512,1198940,1500,14,내장
삼성전자 갤럭시북 플렉스2 NT950QDA-X71AB,i7-11세대,16,512,2410850,1570,15.6,외장
LG전자 2021 그램16 16Z90P-GA7BK,i7-11세대,8,256,1861600,1190,16,내장
삼성전자 갤럭시북 플렉스2 NT930QDA-K71AB,i7-11세대,16,512,2099000,1160,13.3,내장
ASUS TUF Dash F15 FX516PM-HN002 WIN10 24GB램,i7-11세대,24,512,1582850,2000,15.6,외장
DELL XPS 13 9310 WP02KR,i7-11세대,16,512,1999000,1200,13.4,내장
주연테크 스튜디오 J11STU_65T WIN10,i7-11세대,32,512,1464930,1400,14,외장
HP 파빌리온 15-eg0080TU WIN10 64GB램,i7-11세대,64,2000,2498990,1850,15.6,내장
삼성전자 갤럭시북 이온2 NT950XDA-K78AW 32GB램,i7-11세대,32,256,2547480,1190,15.6,내장
HP 파빌리온 15-eg0501TU 32GB램,i7-11세대,32,512,1398990,1850,15.6,내장
DELL 인스피론 14 5410 DN5410-WH03KR,i7-11세대,16,512,1368940,1440,14,외장
ASUS TUF Dash F15 FX516PM-HN080 WIN10 24GB램,i7-11세대,24,512,1614130,2000,15.6,외장
HP 파빌리온 15-eg0117TX 32GB램,i7-11세대,32,512,1498660,1850,15.6,외장
GIGABYTE AERO 15 OLED YD i7 WIN10,i7-11세대,16,1000,3328950,2200,15.6,외장
ASUS 젠북 듀오 UX482EG-KA098T,i5-11세대,16,512,1699000,1620,14,외장
삼성전자 갤럭시북 플렉스2 5G NT930QCA-KC71S,i7-11세대,16,512,2490000,1260,13.3,내장
HP 스펙터 x360 13-aw2104TU,i7-11세대,16,512,1898990,1300,13.3,내장
삼성전자 갤럭시북 플렉스2 NT950QDA-XF71B,i7-11세대,16,512,2252970,1570,15.6,외장
레노버 씽크패드 E14 ITL 20TAS01600,i7-11세대,8,256,1188950,1700,14,외장
레노버 V14 ITL-82KA002PKR,i7-11세대,8,256,929000,1600,14,내장
DELL 인스피론 14 7400 WH05KR,i7-11세대,16,1000,1779000,1260,14.5,외장
ASUS TUF Gaming F15 FX506HE-HN010 WIN10,i7-11세대,8,1000,2300000,2300,15.6,외장
ASUS TUF Dash F15 FX516PR-AZ019 WIN10 24GB램,i7-11세대,24,2000,2742960,2000,15.6,외장
DELL 인스피론 15 5502 DN5502-UB02KR WIN10,i7-11세대,8,512,1065000,1720,15.6,내장
레노버 아이디어패드 Slim5-15ITL 82FG005GKR,i7-11세대,8,256,1090511,1660,15.6,외장
레노버 씽크북 13s-ITL 20V9CTO1WWKOKR0,i7-11세대,8,256,1199000,1260,13.3,내장
레노버 아이디어패드 Slim5-14ITL 82FE008RKR,i7-11세대,16,512,1119488,1580,14,내장
ASUS TUF Dash F15 FX516PM-AZ077 WIN10 24GB램,i7-11세대,24,512,1812400,2000,15.6,외장
MPGIO ZEUS EDGE,셀러론,4,64,292810,1040,12.5,내장
LG전자 2021 그램17 17ZD90P-GX76K WIN10,i7-11세대,16,256,2171880,1350,17,내장
삼성전자 갤럭시북 플렉스2 NT950QDA-XC71Z,i7-11세대,16,512,2199990,1570,15.6,외장
ASUS 비보북 X413EA-EB086 WIN10,i5-11세대,8,256,837260,1400,14,내장
LG전자 2021 그램17 17Z95N-OA76K,i7-11세대,16,512,2268950,1350,17,내장
LG전자 2021 그램16 16ZD90P-GX7LK WIN10,i7-11세대,16,256,1820560,1190,16,내장
LG전자 그램360 14T90P-OA70K,i7-11세대,16,256,2225310,1250,14,내장
삼성전자 갤럭시북 프로360 NT950QDB-KD71G,i7-11세대,16,1000,2789990,1390,15.6,내장
LG전자 2021 그램16 16ZD90P-GX56K WIN10,i5-11세대,16,256,1691860,1190,16,내장
레노버 씽크북 14s-ITL 20VA000QKR,i7-11세대,16,512,1299000,1270,14,내장
LG전자 2021 그램17 17Z90P-OA76K,i7-11세대,16,512,2400000,1350,17,내장
DELL XPS 13 9310 WP04KR,i7-11세대,16,1000,2298860,1200,13.4,내장
에이서 Swift 3X SF314-510G 비주얼 i7 WIN10,i7-11세대,16,512,1259790,1370,14,외장
삼성전자 갤럭시북 이온2 NT930XDA-K71AW,i7-11세대,16,512,1839380,970,13.3,내장
삼성전자 갤럭시북 플렉스2 NT950QDA-X72AB,i7-11세대,16,1000,2448000,1570,15.6,외장
DELL XPS 13 9310 WP08KR,i7-11세대,16,1000,2098940,1200,13.4,내장
HP 파빌리온 15-eg0080TU WIN10 32GB램,i7-11세대,32,512,1356860,1850,15.6,내장
DELL 인스피론 14 5410 DN5410-WH05KR,i7-11세대,16,512,1318940,1440,14,외장
ASUS 젠북 UX435EG-A5038T,i7-11세대,16,512,1599000,1220,14,외장
ASUS TUF Dash F15 FX516PM-HN002 WIN10 16GB램,i7-11세대,16,512,1511440,2000,15.6,외장
삼성전자 갤럭시북 이온2 NT950XDA-X71AW 32GB램,i7-11세대,32,512,2156530,1260,15.6,외장
LG전자 2021 그램17 17Z90P-GA70K,i7-11세대,8,256,1879980,1350,17,내장
LG전자 2021 그램14 14ZD90P-GX70K WIN10,i7-11세대,8,256,1600840,999,14,내장
DELL 인스피론 14 7400 WH04KR,i7-11세대,16,512,1568940,1260,14.5,외장
LG전자 2021 그램17 17ZD90P-GX7BK WIN10,i7-11세대,8,256,1722890,1350,17,내장
LG전자 2021 그램16 16ZD90P-GX76K WIN10,i7-11세대,16,256,1900000,1190,16,내장
LG전자 2021 그램14 14Z90P-GA76K,i7-11세대,8,256,1799000,999,14,내장
삼성전자 갤럭시북 플렉스2 NT930QDA-K71AZ,i7-11세대,16,512,2054350,1160,13.3,내장
HP 파빌리온 15-eg0080TU WIN10,i7-11세대,16,512,1161560,1850,15.6,내장
LG전자 2021 그램16 16Z90P-G.AR5MK,i5-11세대,8,512,1554400,1190,16,내장
LG전자 2021 울트라PC 15U50P-KA70K,i7-11세대,8,256,1388190,1850,15.6,외장
DELL XPS 13 9305 WH04KR,i7-11세대,16,512,1613620,1160,13.3,내장
LG전자 2021 울트라기어 17UD70P-PX76K WIN10,i7-11세대,8,256,1840000,1950,17,외장
DELL XPS 13 9310 WP06KR,i7-11세대,32,1000,2497130,1200,13.4,내장
HP 스펙터 x360 14-ea0071TU,i7-11세대,16,512,1995630,1360,13.5,내장
레노버 요가 7 15ITL I7 W10,i7-11세대,8,512,1449000,1900,15.6,내장
LG전자 2021 그램16 16ZD90P-GX7BK WIN10,i7-11세대,8,256,1602460,1190,16,내장
레노버 요가 7 14ITL I7 W10,i7-11세대,8,512,1418180,1400,14,내장
삼성전자 노트북 플러스2 NT550XDZ-GD7AG WIN10 16GB램,i7-11세대,16,256,2255240,1840,15.6,외장
HP 스펙터 x360 14-ea0072TU,i7-11세대,16,1000,2201150,1360,13.5,내장
HP 파빌리온 14-dv0083TX,i7-11세대,8,512,1179000,1410,14,외장
DELL 2in1 XPS 13 9310 2003KR,i7-11세대,16,512,2598830,1320,13.4,내장
DELL 인스피론 13 7300 WH06KR,i7-11세대,16,1000,1594350,1014,13.3,외장
LG전자 2021 울트라PC 15U50P-KA70K 32GB램,i7-11세대,32,256,1618530,1850,15.6,외장
LG전자 그램360 14TD90P-GX70K WIN10,i7-11세대,16,256,2282310,1250,14,내장
삼성전자 갤럭시북 프로360 NT950QDB-KC71G,i7-11세대,16,512,2288600,1390,15.6,내장
삼성전자 갤럭시북 프로 NT950XDC-XC71B,i7-11세대,16,512,2139990,1150,15.6,외장
LG전자 2021 울트라PC 15UD50P-KX70K WIN10,i7-11세대,8,256,1328380,1850,15.6,외장
삼성전자 노트북 플러스2 NT550XDZ-GD7AG WIN10 32GB램,i7-11세대,32,256,2488590,1840,15.6,외장
GIGABYTE AERO 15 OLED KD WIN10,i7-11세대,16,512,2368950,2200,15.6,외장
HP 스펙터 x360 13-aw2107TU,i7-11세대,16,512,1898990,1300,13.3,내장
HP 파빌리온 15-eg0117TX 16GB램,i7-11세대,16,512,1348660,1850,15.6,외장
삼성전자 노트북 플러스2 NT550XDZ-GD7AG WIN10,i7-11세대,8,256,1516380,1840,15.6,외장
HP 250 G8-363U4PC WIN10 64GB램,i7-11세대,64,3000,2998990,1740,15.6,내장
ASUS TUF Dash F15 FX516PR-HN032 WIN10 24GB램,i7-11세대,24,1000,2398990,2000,15.6,외장
레노버 요가 Slim7 14ITL i7 16G WIN10,i7-11세대,16,512,1330390,1400,14,내장
ASUS 젠북 플립 S UX371EA-HL701T,i7-11세대,16,1000,1801120,1200,13.3,내장
HP 엔비 14-eb0502TU,i7-11세대,16,512,1399000,1490,14,내장
레노버 요가 7 Slim 7i Carbon 82EV0013KR,i7-11세대,16,1000,1573466,970,13.3,내장
ASUS TUF Dash F15 FX516PR-HN002 WIN10 24GB램,i7-11세대,24,1000,2357290,2000,15.6,외장
레노버 아이디어패드 Slim5-14ITL 82FE0055KR,i7-11세대,8,256,1090511,1580,14,외장
레노버 아이디어패드 Slim5-14ITL 82FE000CKR,i7-11세대,8,512,1090511,1580,14,내장
LG전자 2021 울트라PC 15UD50P-GX50K WIN10,i5-11세대,8,256,818790,1800,15.6,내장
DELL XPS 13 9305 WH05KR,i7-11세대,16,512,1809270,1230,13.3,내장
ASUS 젠북 S UX393EA-HK006T,i7-11세대,16,1000,1898800,1350,13.9,내장
ASUS 젠북 UX435EAL-KC058T,i7-11세대,16,1000,1748940,980,14,내장
DELL 2in1 XPS 13 9310 2004KR,i7-11세대,32,1000,2948810,1320,13.4,내장
DELL 인스피론 13 7300 WH02KR,i7-11세대,8,512,1349660,999,13.3,내장
ASUS TUF Dash F15 FX516PR-HN002 WIN10,i7-11세대,16,512,2057850,2000,15.6,외장
LG전자 2021 그램16 16Z90P-OA76K,i7-11세대,16,512,2279440,1190,16,내장
DELL XPS 13 9310 WP05KR,i7-11세대,16,512,2167160,1200,13.4,내장
ASUS TUF Dash F15 FX516PM-HN080 WIN10 16GB램,i7-11세대,16,512,1585800,2000,15.6,외장
HP 엔비 x360 15-ed1502TU 32GB램,i7-11세대,32,512,1899000,1970,15.6,내장
LG전자 2021 그램17 17Z90P-GA5BK,i5-11세대,8,256,1740000,1350,17,내장
HP 파빌리온 15-eg0501TU,i7-11세대,16,512,1232950,1850,15.6,내장
삼성전자 갤럭시북 플렉스2 NT950QDA-X71OB,i7-11세대,16,512,2759080,1570,15.6,외장
DELL 인스피론 14 7400 WH02KR,i7-11세대,8,512,1380120,1260,14.5,내장
DELL 인스피론 15 5510 DN5510-WH05KR,i7-11세대,8,512,1188940,1630,15.6,내장
DELL 2in1 XPS 13 9310 2002KR,i7-11세대,16,512,2248790,1320,13.4,내장
HP 엔비 x360 15-ed1502TU 64GB램,i7-11세대,64,512,2149000,1970,15.6,내장
레노버 씽크패드 E15 ITL 20TDS00W00,i7-11세대,8,256,1137050,1700,15.6,외장
DELL XPS 13 9310 WP07KR,i7-11세대,16,512,1998940,1200,13.4,내장
삼성전자 갤럭시북 이온2 NT950XDA-X71AW 24GB램,i7-11세대,24,512,2927920,1260,15.6,외장
LG전자 2021 그램16 16Z90P-GA76K,i7-11세대,16,512,2097740,1190,16,내장
LG전자 2021 울트라기어 17UD70P-PX76K WIN10 24GB램,i7-11세대,24,256,2281790,1950,17,외장
삼성전자 노트북 플러스2 NT550XDA-K78AW 32GB램,i7-11세대,32,256,1799990,1810,15.6,내장
레노버 씽크북 14s Yoga 20WE001XKR,i7-11세대,8,512,1348230,1500,14,내장
HP 파빌리온 14-dv0083TX 16GB램,i7-11세대,16,512,1268670,1410,14,외장
레노버 씽크패드 E14 ITL 20TAS01000,i7-11세대,8,256,1138590,1700,14,외장
DELL XPS 13 9310 WP03KR,i7-11세대,16,1000,2098960,1200,13.4,내장
HP 파빌리온 15-eg0117TX,i7-11세대,8,512,1248980,1850,15.6,외장
레노버 씽크북 15-ITL 20VE004SKR,i7-11세대,8,256,979000,1700,15.6,내장
삼성전자 노트북 플러스2 NT560XDZ-G78A WIN10 24GB램,i7-11세대,24,256,1904000,1850,15.6,외장
LG전자 2021 울트라PC 15UD50P-KX70K WIN10 24GB램,i7-11세대,24,256,2004680,1850,15.6,외장
ASUS TUF Dash F15 FX516PR-HN002 WIN10 40GB램,i7-11세대,40,2000,3088250,2000,15.6,외장
ASUS TUF Dash F15 FX516PR-HN032 WIN10 40GB램,i7-11세대,40,2000,3093320,2000,15.6,외장
레노버 씽크북 14ITL 20VD0052KR,i7-11세대,8,256,1047300,1400,14,내장
레노버 씽크북 15-ITL 20VE004WKR,i7-11세대,8,256,1049000,1700,15.6,내장
레노버 요가 Slim7 14ITL i7 WIN10,i7-11세대,8,512,1309000,1400,14,내장
ASUS TUF Dash F15 FX516PR-AZ024 WIN10,i7-11세대,16,1000,2350960,2000,15.6,외장
ASUS TUF Dash F15 FX516PR-AZ024 WIN10 40GB램,i7-11세대,40,4000,4310960,2000,15.6,외장
레노버 아이디어패드 Slim5-14ITL 82FE008SKR,i7-11세대,16,512,1167784,1580,14,외장
ASUS TUF Dash F15 FX516PR-AZ024 WIN10 24GB램,i7-11세대,24,2000,2742960,2000,15.6,외장
레노버 아이디어패드 Slim5-15ITL 82FG001CKR,i7-11세대,8,512,1090511,1660,15.6,내장
DELL 보스트로 15 3500 0003KR WIN10 32GB램,i5-11세대,32,256,910710,1780,15.6,내장
삼성전자 갤럭시북 이온2 NT950XDA-KC58W,i5-11세대,8,256,1379990,1190,15.6,내장
ASUS E210MA-GJ109TS,셀러론,4,64,273280,1050,11.6,내장
DELL 보스트로 15 3500 0003KR WIN10 16GB램,i5-11세대,16,256,780150,1780,15.6,내장
LG전자 2021 그램17 17Z90P-GA5IK,i5-11세대,16,256,1744000,1350,17,내장
LG전자 2021 그램14 14ZD90P-GX50K WIN10,i5-11세대,8,256,1285460,999,14,내장
삼성전자 노트북 플러스2 NT550XDA-KC58G 16GB램,i5-11세대,16,256,1087010,1810,15.6,내장
LG전자 2021 그램17 17ZD90P-GX50K WIN10,i5-11세대,8,256,1517990,1350,17,내장
LG전자 2019 울트라PC 14U390-EE1TK 8GB램,셀러론,8,128,490000,1450,14,내장
LG전자 2021 울트라PC 15U50P-GR56K 16GB램,i5-11세대,16,256,965990,1800,15.6,내장
레노버 Slim1-14IGL05,셀러론,4,64,288806,1450,14,내장
삼성전자 노트북 플러스 NT550XCR-AD1A WIN10 8GB램,셀러론,8,128,580580,1810,15.6,내장
삼성전자 노트북 플러스 NT550XCR-AD1A WIN10,셀러론,4,128,537230,1810,15.6,내장
LG전자 울트라PC 14U390-ME1TK,셀러론,4,64,459020,1450,14,내장
ASUS E410MA-EK141TS,셀러론,4,128,368940,1300,14,내장
LG전자 2021 그램17 17ZD90P-GX5BK WIN10,i5-11세대,8,256,1538860,1350,17,내장
삼성전자 노트북 플러스2 NT550XDZ-AD1AG WIN10,셀러론,4,256,614550,1810,15.6,내장
ASUS 젠북 UX435EG-A5109T,i5-11세대,16,512,1369240,1190,14,외장
레노버 아이디어패드 S150-11,셀러론,4,64,279240,1100,11.6,내장
ASUS E210MA-GJ131T,셀러론,4,128,405080,1050,11.6,내장
MPGIO ZEUS FLAT,셀러론,4,64,299000,1300,14.1,내장
삼성전자 노트북 플러스2 NT550XDZ-AD1AW WIN10,셀러론,4,256,624310,1810,15.6,내장
LG전자 울트라PC 14U390-ME1TK 8GB램,셀러론,8,64,499990,1450,14,내장
삼성전자 노트북 플러스2 NT550XDZ-AD1AW WIN10 8GB램,셀러론,8,256,668720,1810,15.6,내장
레노버 아이디어패드 Slim 1i 81VT0022KR,셀러론,4,64,279148,1200,11.6,내장
HP 파빌리온 x360 14-dw1049TU,i5-11세대,8,256,929200,1610,14,내장
삼성전자 노트북5 NT550EBZ-AD1A WIN10,셀러론,4,500,594010,1950,15.6,내장
포유디지탈 iMUZ 스톰북 5 WIN10,셀러론,4,64,323100,1800,15.6,내장
LG전자 2019 울트라PC 14U390-EE1TK,셀러론,4,64,459030,1450,14,내장
LG전자 2021 그램14 14ZD90P-GX5BK WIN10,i5-11세대,8,256,1222450,999,14,내장
ASUS E410MA-EK143TS,셀러론,4,128,368940,1300,14,내장
ASUS X415MA-EK168 WIN10 8GB램,셀러론,8,256,532670,1500,14,내장
ASUS X415MA-EB062 WIN10 8GB램,셀러론,8,256,591560,1500,14,내장
ASUS X415MA-EB061 WIN10 8GB램,셀러론,8,256,591070,1500,14,내장
ASUS X415MA-EK168 WIN10,셀러론,4,256,468270,1500,14,내장
ASUS E410MA-EB407TS,셀러론,4,500,493110,1300,14,내장
삼성전자 노트북 Flash NT530XBB-K14C,셀러론,4,128,676710,1370,13.3,내장
삼성전자 노트북5 NT550EAA-K18C,셀러론,8,1000,1804000,1950,15.6,내장
삼성전자 노트북3 NT300E5S-KD1A WIN10,셀러론,4,500,555740,1980,15.6,내장
레노버 Slim1-14IGL05 81VU005VKR,셀러론,4,128,404716,1400,14,내장
ASUS 비보북 X515MA-EJ232 WIN10 8GB램,셀러론,8,256,998990,1800,15.6,내장
ASUS 비보북 X515MA-EJ233 WIN10 8GB램,셀러론,8,256,999990,1800,15.6,내장
LG전자 2018 울트라PC 14U380-EU1TK,셀러론,4,32,493680,1400,14,내장
삼성전자 노트북5 NT550EAA-K18W,셀러론,8,1000,643070,1950,15.6,내장
LG전자 울트라PC 13U360-EUTCK,셀러론,2,32,604500,1350,13.3,내장
삼성전자 노트북5 NT500R3W-LD1A WIN10,셀러론,4,128,743990,1450,13.3,내장
삼성전자 노트북3 NT300E5Q-LD14S WIN10,셀러론,4,500,554280,1980,15.6,내장
디클 클릭북 D141 METAL,셀러론,4,64,550000,1300,14.1,내장
포유디지탈 iMUZ 스톰북 14 Apollo,셀러론,4,32,327490,1350,14.1,내장
베이직스 베이직북14 2세대,셀러론,8,256,398000,1380,14.1,내장
삼성전자 노트북5 NT550EAA-K14C,셀러론,4,500,715030,1950,15.6,내장
LG전자 울트라PC 13U360-EU2TK,셀러론,4,32,669170,1350,13.3,내장
LG전자 그램360 16TD90P-GX50K WIN10,i5-11세대,8,256,1737880,1480,16,내장
삼성전자 노트북3 NT300E5L-K14A 8GB램,셀러론,8,1000,750000,1980,15.6,내장
LG전자 2017 울트라PC 15U370-LR1PK,셀러론,4,128,843990,1650,15.6,내장
삼성전자 노트북3 NT300E5Q-LD14 WIN10,셀러론,4,500,554280,1980,15.6,내장
삼성전자 노트북9 metal NT900X5J-K14W,셀러론,4,128,1380000,1290,15,내장
삼성전자 노트북9 metal NT900X5J-K14,셀러론,4,128,1077300,1290,15,내장
삼성전자 노트북5 NT500R3M-K14W,셀러론,4,128,754400,1450,13.3,내장
삼성전자 노트북3 NT300E5M-K14E,셀러론,4,128,798990,1980,15.6,내장
ASUS Laptop X509MA-BQ148 WIN10,셀러론,4,256,690000,1900,15.6,내장
삼성전자 노트북5 NT550EBZ-AD1A WIN10 16GB램,셀러론,16,500,779000,1950,15.6,내장
삼성전자 노트북5 NT550EAZ-AD1A WIN10,셀러론,4,500,584970,1950,15.6,내장
삼성전자 노트북9 metal NT900X5R-K18WA WIN10,셀러론,8,128,1186800,1290,15,내장
삼성전자 노트북9 Lite NT910S3L-M14W,셀러론,4,128,920000,1340,13.3,내장
LG전자 울트라PC 14U360-EU1CK,셀러론,2,32,624020,1490,14,내장
LG전자 2021 울트라PC 15U50P-GA5IK,i5-11세대,8,256,999900,1800,15.6,내장
LG전자 2021 그램16 16ZD90P-GX56K WIN10,i5-11세대,16,256,1691850,1190,16,내장
LG전자 2021 울트라PC 15UD50P-GX50K WIN10 32GB램,i5-11세대,32,500,1334000,1800,15.6,내장
LG전자 2021 그램14 14Z90P-GA50K,i5-11세대,8,256,1415500,999,14,내장
레노버 아이디어패드 Slim 1i 81VT0023KR,셀러론,4,64,279148,1200,11.6,내장
LG전자 2021 울트라기어 17U70P-FA56K,i5-11세대,8,256,1690880,1950,17,외장
HP 파빌리온 14-dv0080TX WIN10,i5-11세대,8,256,918990,1410,14,외장
LG전자 2021 울트라기어 17UD70P-PX56K WIN10 24GB램,i5-11세대,24,256,2100720,1950,17,외장
HP 엘리트 드래곤플라이 G2 3E2P7PA,i5-11세대,16,512,1808970,1100,13.3,내장
ASUS 젠북 듀오 UX482EA-KA110T,i5-11세대,16,512,1598000,1620,14,내장
삼성전자 노트북 플러스2 NT550XDA-XC59G 32GB램,i5-11세대,32,256,1391010,1840,15.6,외장
LG전자 2021 그램16 16Z90P-GA5SK,i5-11세대,8,256,1567500,1190,16,내장
ASUS 젠북 플립 UX363EA-HP214T,i5-11세대,8,512,1198990,1300,13.3,내장
삼성전자 노트북 플러스2 NT550XDA i5 WIN10 8GB램,i5-11세대,8,256,1022530,1810,15.6,내장
삼성전자 노트북 플러스2 NT550XDZ-AD5AW WIN10 16GB램,i5-11세대,16,256,1145000,1810,15.6,내장
삼성전자 노트북 플러스2 NT550XDZ-AD1AG WIN10 8GB램,셀러론,8,256,654110,1810,15.6,내장
LG전자 2021 울트라PC 17UD70P-GX56K WIN10,i5-11세대,8,256,1343100,1850,17,내장
삼성전자 갤럭시북 프로360 NT950QDB-KC58G,i5-11세대,8,256,1831200,1390,15.6,내장
ASUS E410MA-EB511T,셀러론,4,128,449450,1300,14,내장
삼성전자 노트북 플러스2 NT550XDZ-AD1AW WIN10 16GB램,셀러론,16,256,891480,1810,15.6,내장
LG전자 2021 울트라기어 15U70P-FR56K,i5-11세대,8,256,1529910,1850,15.6,외장
삼성전자 갤럭시북 플렉스2 NT930QDA-KC58B,i5-11세대,8,256,1598750,1160,13.3,내장
ASUS X415MA-EB061 WIN10,셀러론,4,256,523370,1500,14,내장
ASUS X415MA-EB062 WIN10,셀러론,4,256,521610,1500,14,내장
삼성전자 노트북 플러스2 NT550XDZ-AD1AW WIN10 32GB램,셀러론,32,256,983480,1810,15.6,내장
HP 파빌리온 x360 14-dw1052TU,i5-11세대,8,512,883190,1610,14,내장
ASUS 비보북 X515MA-BQ116 WIN10 8GB램,셀러론,8,1000,612860,1800,15.6,내장
삼성전자 노트북 플러스 NT550XCR-AD1WA WIN10,셀러론,4,128,1023000,1810,15.6,내장
포유디지탈 iMUZ 스톰북 14S,셀러론,4,32,321080,1400,14.1,내장
DELL 보스트로 14 3400 0004KR WIN10 16GB램,i5-11세대,16,256,735070,1590,14,내장
LG전자 울트라PC 13U360-EU1CK,셀러론,2,32,588680,1350,13.3,내장
삼성전자 노트북 Flash NT530XBB-K14B,셀러론,4,128,804790,1370,13.3,내장
ASUS 비보북 X515MA-BQ116 WIN10,셀러론,4,256,508620,1800,15.6,내장
LG전자 울트라PC 13U360-LR1CK,셀러론,4,500,646350,1350,13.3,내장
삼성전자 갤럭시북 프로360 NT950QDB-KC58S,i5-11세대,8,256,1919990,1390,15.6,내장
ASUS 비보북 X515MA-EJ232 WIN10,셀러론,4,256,998990,1800,15.6,내장
ASUS 비보북 X515MA-EJ233 WIN10,셀러론,4,256,989990,1800,15.6,내장
삼성전자 노트북3 NT340XAZ-AD1A WIN10,셀러론,4,500,1069490,1660,14,내장
LG전자 2017 울트라PC 15U370-LR1PK 8GB램,셀러론,8,128,944000,1650,15.6,내장
ASUS 비보북 X515MA-BQ125 WIN10,셀러론,4,256,998990,1800,15.6,내장
LG전자 2017 울트라PC 15UD370-LX1TK WIN10,셀러론,4,128,552000,1650,15.6,내장
레노버 씽크패드 E15 ITL 20TDS01600,i5-11세대,8,256,1039000,1700,15.6,외장
LG전자 그램360 16T90P-GA56K,i5-11세대,16,256,2024970,1480,16,내장
LG전자 울트라PC 14U360-EU1UK,셀러론,2,32,599000,1490,14,내장
삼성전자 노트북3 NT300E5L-K14A,셀러론,4,1000,759000,1980,15.6,내장
레노버 Slim1-14IGL05 81VU005UKR,셀러론,4,128,404716,1400,14,내장
LG전자 울트라PC 14U360-AU1UK,셀러론,4,32,638910,1490,14,내장
LG전자 2017 울트라PC 13U370-LR1EK,셀러론,4,128,678040,1300,13.3,내장
ASUS 젠북 UX435EG-A5110T,i5-11세대,16,512,1369240,1190,14,외장
ASUS Laptop X509MA-BQ149 WIN10,셀러론,4,256,650000,1900,15.6,내장
LG전자 2021 그램17 17Z90P-GA50K,i5-11세대,8,256,1664550,1350,17,내장
레노버 씽크패드 X1 나노 20UNS02L00,i5-11세대,16,256,2199000,939,13.3,내장
HP 파빌리온 14-dv0081TX,i5-11세대,8,256,909000,1410,14,외장
삼성전자 2021 갤럭시북 NT750XDA-KC58S,i5-11세대,8,256,1190000,1550,15.6,내장
HP 파빌리온 14-dv0075TU 16GB램,i5-11세대,16,256,991910,1410,14,내장
삼성전자 노트북 플러스2 NT550XDA-KC58G,i5-11세대,8,256,1081000,1810,15.6,내장
HP 14s-dq2006TU,i5-11세대,8,256,736700,1460,14,내장
HP 14s-DQ2008TU 16GB램,i5-11세대,16,256,816660,1430,14,내장
LG전자 2021 그램17 17ZD90P-GX56K WIN10,i5-11세대,16,256,1728250,1350,17,내장
레노버 씽크북 14s Yoga 20WE001WKR,i5-11세대,16,512,1185480,1500,14,내장
삼성전자 갤럭시북 이온2 NT930XDA-KC58W,i5-11세대,8,256,1360070,970,13.3,내장
ASUS 비보북 플립 14 TP470EA-11522T,i5-11세대,8,256,889000,1500,14,내장
삼성전자 갤럭시북 프로 NT930XDB-KC58P,i5-11세대,8,256,1559990,870,13.3,내장
삼성전자 갤럭시북 프로360 NT930QDB-KF58G,i5-11세대,8,256,1771110,1040,13.3,내장
LG전자 2021 울트라PC 15UD50P-KX50K WIN10,i5-11세대,8,256,958860,1850,15.6,외장
HP 파빌리온 x360 14-dw1052TU 16GB램,i5-11세대,16,512,947590,1610,14,내장
삼성전자 갤럭시북 플렉스2 NT930QDZ-A58AZ WIN10,i5-11세대,8,256,1598990,1160,13.3,내장
LG전자 2021 울트라PC 17UD70P-GX56K WIN10 16GB램,i5-11세대,16,256,1419990,1850,17,내장
삼성전자 갤럭시북 이온2 NT950XDA-XC58W 16GB램,i5-11세대,16,256,1813490,1260,15.6,외장
삼성전자 노트북 플러스2 NT550XDZ-AD5AW WIN10,i5-11세대,8,256,1012760,1810,15.6,내장
Microsoft 서피스 랩탑4 13.5 5BT-00020,i5-11세대,8,512,1690000,1288,13.5,내장
HP 파빌리온 15-eg0500TU,i5-11세대,8,256,909880,1850,15.6,내장
HP 파빌리온 x360 14-dw1049TU 16GB램,i5-11세대,16,256,977960,1610,14,내장
삼성전자 갤럭시북 플렉스2 NT950QDA-XC58Z,i5-11세대,8,256,1999990,1570,15.6,외장
삼성전자 갤럭시북 프로360 NT950QDB-KC58N,i5-11세대,8,256,2025980,1390,15.6,내장
삼성전자 갤럭시북 플렉스2 NT930QDA-KC58Z,i5-11세대,8,256,1643310,1160,13.3,내장
ASUS 비보북 플립 14 TP470EA-EC053T,i5-11세대,8,512,998940,1500,14,내장
LG전자 2021 울트라PC 15UD50P-GX50K WIN10 16GB램,i5-11세대,16,256,925830,1800,15.6,내장
HP 파빌리온 15-eg0115TX 32GB램,i5-11세대,32,256,1076000,1720,15.6,외장
HP 파빌리온 15-eg0114TX WIN10 16GB램,i5-11세대,16,256,977590,1720,15.6,외장
삼성전자 갤럭시북 이온2 NT930XDZ-A58AW WIN10,i5-11세대,8,256,1525190,970,13.3,내장
삼성전자 갤럭시북 이온2 NT950XDZ-G58AW WIN10 16GB램,i5-11세대,16,256,1588130,1260,15.6,외장
HP 파빌리온 15-eg0115TX,i5-11세대,8,256,918060,1720,15.6,외장
